PERMNO,date,SICCD,NCUSIP,TICKER,COMNAM,TSYMBOL,PERMCO,HEXCD,CUSIP,PRC,VOL,RET,BID,ASK,SHROUT,NUMTRD,ewretd
75807,2001-07-26,4813,12683020,CWP,CABLE & WIRELESS PLC,,22103,1,12683020,14.29,485700.0,-0.050498,14.03,14.57,34183.0,,0.007670000000000001
90020,2004-02-26,7322.0,04543P10,AACC,ASSET ACCEPTANCE CAPITAL CORP,AACC,44876,3,04543P10,17.99,194671.0,-0.014247,17.85,17.99,37143.0,319.0,0.006325
86356,2005-01-14,7380,27864210,EBAY,EBAY INC,EBAY,16285,3,27864210,105.2,11470442.0,0.019281,105.18,105.18,669304.0,43964.0,0.007311
88459,2004-01-23,7371,69511V20,PACT,PACIFICNET INC,PACT,37950,3,69511V20,6.74,43023.0,-0.014476,6.74,6.89,5364.0,120.0,0.003266
77175,2004-07-27,3670,03011110,AMSC,AMERICAN SUPERCONDUCTOR CORP,AMSC,11248,3,03011120,9.33,192150.0,0.011931,9.28,9.33,27748.0,766.0,0.010437
11601,1997-11-26,2830,90475310,UGNE,UNIGENE LABORATORIES INC,UGNE,9426,3,90475310,3.15625,121175.0,-0.056075,3.15625,3.25,38402.0,67.0,0.001513
12164,1997-05-14,6710,30242K10,FFFG,F F O FINANCIAL GROUP INC,FFFG,9972,3,30242K10,4.375,500.0,-0.027778,4.25,4.5,8446.0,1.0,0.004017
89457,2002-10-09,2082.0,01912120,AED,ALLIED DOMECQ PLC,AED,43334,1,01912120,24.05,22600.0,-0.006198,23.95,24.06,1129.0,,-0.024272
85234,2003-01-16,8744.0,22025Y40,CXW,CORRECTIONS CORP AMERICA NEW,CXW,32025,1,21871N10,17.78,32600.0,-0.006704,17.7,17.78,27991.0,,0.000272
83496,2002-06-13,3651,25387R40,DVID,DIGITAL VIDEO SYSTEMS INC,DVID,14601,3,25387R50,1.7,1750.0,0.062500,1.6,1.7,5910.0,5.0,-0.006958
10253,2004-09-24,7812,25614T10,DMC,DOCUMENT SECURITY SYSTEMS INC,DMC,7922,2,26253C10,6.0,1000.0,0.000000,5.9,6.0,10884.0,,0.000875
82703,1999-11-29,4840,04362810,GOAL,ASCENT ENTERTAINMENT GROUP INC,GOAL,14213,3,04362810,13.25,22425.0,0.009524,12.8125,13.25,29756.0,30.0,-0.000637
19880,2003-06-10,1623,57632310,MTZ,MASTEC INC,MTZ,678,1,57632310,5.1,279700.0,-0.01354,5.04,5.1,48037.0,,0.00861
68065,2002-08-23,5611,78377410,SKFB,S & K FAMOUS BRANDS INC,SKFB,6377,3,78377410,10.91,8700.0,0.068560,10.61,11.15,2524.0,12.0,-0.009216
80031,1996-08-05,6710,84287010,SFFB,SOUTHERN FINANCIAL BANCORP INC,SFFB,12671,3,84287010,-14.5,0.0,-0.06451599999999999,13.5,15.5,1429.0,0.0,-0.000304
77657,2000-04-05,5610,88891020,TMAN,TODAYS MAN INC,TMAN,11553,3,88891020,0.625,110650.0,0.000000,0.625,0.65625,27040.0,59.0,0.008262
81145,2000-12-05,7999,53759010,LTFD,LITTLEFIELD CORP,LTFD,13479,3,53759010,1.875,9000.0,0.034483,1.875,1.9375,7977.0,11.0,0.027516000000000002
81472,2000-08-16,3550.0,N0705911,ASML,A S M LITHOGRAPHY HOLDING N V,ASML,13621,3,N0705921,37.4375,762473.0,0.020443,37.4375,37.5,414000.0,481.0,0.002054
81200,2004-11-17,6030,12561J10,CKFB,C K F BANCORP INC,CKFB,13499,3,12561J10,17.99,1400.0,0.028000,16.91,18.0,1466.0,3.0,0.007896
79707,1997-04-24,7990,46591610,IWRK,IWERKS ENTERTAINMENT INC,IWRK,12491,3,46591620,4.25,11600.0,0.000000,4.25,4.375,12148.0,18.0,0.000941
89385,2003-10-09,4812.0,03939270,AWIN,ARCH WIRELESS INC,AWIN,11287,3,03939270,14.5,35983.0,-0.013605,14.43,14.77,19481.0,61.0,0.005946
77496,1999-05-24,2273,60819010,MHK,MOHAWK INDUSTRIES INC,,11446,1,60819010,31.25,134000.0,0.008065,31.0,31.4375,60578.0,,-0.010205
37023,1996-08-23,4923,34113510,FPU,FLORIDA PUBLIC UTILITIES CO,,1820,2,34113510,20.0,1000.0,-0.012346,19.5,20.625,1467.0,,0.002156
11347,1997-02-21,3660,25385910,DMIC,DIGITAL MICROWAVE CORP,DMIC,9192,3,86279T10,32.375,98270.0,-0.015209,32.25,32.625,16135.0,146.0,7.000000000000001e-06
14593,2005-11-22,3573,03783310,AAPL,APPLE COMPUTER INC,AAPL,7,3,03783310,66.52,19365959.0,0.024015,66.75,66.75,842768.0,80447.0,0.004034
77656,1997-04-02,1310,40636V20,HCRC,HALLWOOD CONSOLIDATED RES CORP,HCRC,11556,3,40636V20,72.0,516.0,-0.027027,72.0,77.0,906.0,1.0,-0.007737999999999999
90916,2006-08-14,6552.0,09623110,BXG,BLUEGREEN CORP,BXG,7869,1,09623110,11.34,206600.0,0.006211,11.33,11.34,30513.0,,0.000266
77710,1996-12-31,3570,59514510,MTSI,MICROTOUCH SYSTEMS INC,MTSI,11595,3,59514510,24.0,108364.0,0.010526,23.625,24.0,7684.0,164.0,0.01081
67432,2002-07-01,2511,12316410,BSH,BUSH INDUSTRIES INC,BSH,20353,1,12316410,12.38,22000.0,0.031667,12.2,12.28,10385.0,,-0.018512
77548,2000-02-03,6726,62630E10,MYI,MUNIYIELD INSURED FUND INC,,29479,1,09254E10,12.5,107600.0,0.005025,12.4375,12.625,61946.0,,0.013512
80552,2001-02-14,7375,58504P10,MEDP,MEDPLUS INC OHIO,MEDP,13101,3,58504P10,4.1875,4759.0,0.063492,4.25,4.34375,8144.0,14.0,-0.000489
77403,1996-09-11,5310,91138010,URGI,UNITED RETAIL GROUP INC,URGI,11393,3,91138010,2.75,360.0,0.073171,2.375,2.75,12190.0,1.0,0.001972
28215,2000-04-05,2511,23323010,DMIF,D M I FURNITURE INC,DMIF,5576,3,23323010,2.0625,500.0,0.015385,2.0625,2.375,4130.0,1.0,0.008262
77053,2006-04-10,6020,96661210,WTNY,WHITNEY HOLDING CORP,WTNY,26508,3,96661210,33.9,287129.0,-0.011373999999999999,33.92,33.9,63492.0,1124.0,-0.002352
79480,2000-10-10,3840,25253210,DMED,DIAMETRICS MEDICAL INC,DMED,12335,3,25253210,8.0,70966.0,-0.015385,8.0,8.0625,26681.0,65.0,-0.011670999999999999
76504,1997-10-20,6710,14915010,CATY,CATHAY BANCORP INC,CATY,10805,3,14915010,32.25,12450.0,-0.022727,32.25,34.25,8930.0,16.0,0.00648
85876,2002-04-26,6030,45341410,ICBC,INDEPENDENCE COMMUNITY BANK CORP,ICBC,16016,3,45341410,32.82,499835.0,-0.014118,32.84,32.86,57747.0,875.0,-0.009094
82602,1996-09-26,3350,70658310,PENC,PEN INTERCONNECT INC,PENC,14139,3,70658310,3.1875,5000.0,0.108696,2.875,3.1875,3033.0,1.0,0.003721
77998,1996-03-15,6726,92112410,VKA,VAN KAMPEN AM CAP ADV MUN INC TR,,29616,1,92112410,14.25,35700.0,0.000000,14.0,14.375,19107.0,,0.0037600000000000003
80921,2001-06-04,7370,12328X10,BOBJ,BUSINESS OBJECTS S A,BOBJ,13322,3,12328X10,31.75,348108.0,-0.001258,31.67,31.77,14617.0,437.0,0.005381
84031,1998-06-01,7993,59814810,MWY,MIDWAY GAMES INC,,31768,1,59814810,13.125,368100.0,-0.027778,12.9375,13.1875,38500.0,,-0.011021
82238,2005-08-19,7363,20581E10,CITP,COMSYS IT PARTNERS INC,CITP,30950,3,20581E10,10.76,10073.0,0.010329,10.79,10.93,15666.0,60.0,0.002111
76330,2001-07-27,7380,20050L10,,COMMAND SECURITY CORP,,10690,2,20050L10,,,B,,,6287.0,,0.0035189999999999996
79878,1998-08-03,5030,91354310,UFPI,UNIVERSAL FOREST PRODUCTS INC,UFPI,12553,3,90278Q10,15.0,54000.0,-0.05511799999999999,15.0,15.3125,20722.0,41.0,-0.012928
76966,2000-12-05,3840,69138420,OMED,OXBORO MEDICAL INC,OMED,10853,3,85857T10,4.6875,1916.0,0.086957,4.5,4.6875,1361.0,2.0,0.027516000000000002
79370,1997-03-04,4210,04276910,ARRW,ARROW TRANSPORTATION CO,ARRW,12296,3,04276910,0.3125,11500.0,0.000000,0.25,0.375,4173.0,9.0,0.001979
85634,1998-01-07,6029,06509810,BSW,BANK OF SOUTH WINDSOR,,32170,2,06509810,-21.0625,0.0,-0.002959,20.5,21.625,1436.0,,-0.003507
88255,2001-09-18,2835,68571P10,ORCH,ORCHID BIOSCIENCES INC,ORCH,37520,3,68573C10,2.3,1191881.0,-0.230769,2.2,2.3,39531.0,1025.0,-0.009885
78086,2003-10-24,6726,74683V10,PMG,PUTNAM MUNICIPAL BOND FD INC,PMG,29705,1,74683V10,12.47,26400.0,0.000000,12.45,12.48,17242.0,,-0.003693
32222,2001-04-05,4841,26865010,ECIN,E M C E E BROADCAST PRODS INC,ECIN,1463,3,26865010,0.71875,51700.0,0.437500,0.625,0.71875,4042.0,39.0,0.039436
84033,2002-04-09,6798,74070610,PP,PRENTISS PROPERTIES TRUST,PP,31770,1,74070610,30.25,98000.0,0.011367,30.22,30.24,37811.0,,-0.0015949999999999998
83745,1998-05-26,3670,20493810,CTEK,COMPOSITECH LTD,CTEK,14797,3,20493810,1.9375,11000.0,-0.015873,1.875,1.9375,10578.0,8.0,-0.013609
89182,2004-06-30,6726,09248C10,BPK,BLACKROCK MUN 2018 TERM TR,BPK,42275,1,09248C10,14.12,44000.0,0.002129,14.08,14.12,15908.0,,0.006794
77905,2006-01-30,6726,09247G10,BFC,BLACKROCK CA INS MUN 2008 TM TR,BFC,29561,1,09247G10,15.71,6700.0,0.005118,15.65,15.79,10407.0,,0.002908
89372,2002-10-23,6733.0,72369H10,PHH,PIONEER HIGH INCOME TRUST,PHH,43018,1,72369H10,12.4,60300.0,-0.018987,12.37,12.43,24000.0,,0.012537000000000001
17962,1999-03-25,5122,9032410,BDY,BINDLEY WESTERN INDUSTRIES INC,,6314,1,09032410,29.1875,139200.0,0.0064659999999999995,29.125,29.3125,22088.0,,0.010954
76148,2000-11-17,3356,74973W10,RTI,R T I INTERNATIONAL METALS INC,,26058,1,74973W10,13.5625,7000.0,-0.004587,13.375,13.6875,20858.0,,-0.001538
74836,1999-12-02,3662,87840910,TCCO,TECHNICAL COMMUNICATIONS CORP,TCCO,6389,3,87840910,3.5,7500.0,-0.034483,3.5,3.90625,1312.0,4.0,0.006954000000000001
78717,1997-07-16,5810,03789910,APPB,APPLEBEES INTERNATIONAL INC,APPB,28879,3,03789910,28.0,151413.0,-0.002227,28.0,28.25,31460.0,153.0,0.005876
83111,1996-06-27,2830,01535110,ALXN,ALEXION PHARMACEUTICALS INC,ALXN,14394,3,01535110,8.625,18225.0,-0.028169,8.625,9.0,7335.0,23.0,0.001017
88334,2006-03-09,3674,25250P10,DLGS,DIALOG SEMICONDUCTOR PLC,DLGS,37709,3,25250P10,2.9948,3480.0,0.008350,2.91,3.03,1151.0,10.0,-0.001974
11404,2004-03-04,4931,20911510,ED,CONSOLIDATED EDISON INC,ED,20499,1,20911510,44.72,692800.0,0.001792,44.77,44.78,225457.0,,0.007842
83296,1996-06-17,4810,68521110,ORNGY,ORANGE PLC,ORNGY,14474,3,68521110,18.875,184000.0,-0.006579,18.875,19.0,26000.0,8.0,-0.00268
83601,1998-01-22,3312,98181110,WTHG,WORTHINGTON INDUSTRIES INC,WTHG,5009,1,98181110,17.1875,229931.0,0.005484,17.1875,17.25,96820.0,233.0,-0.004163
65445,1996-06-11,6321,95715210,WBC,WESTBRIDGE CAPITAL CORP,,3184,1,95715210,7.0,12300.0,0.037037,6.875,7.0,5965.0,,0.000113
11607,2004-03-25,3714,23581110,DCN,DANA CORP,DCN,20556,1,23581110,18.4,1179000.0,0.042493,18.38,18.39,148773.0,,0.013397999999999998
79845,1999-10-18,5140,54948610,LUCY,LUCILLE FARMS INC,LUCY,12528,3,54948610,2.6875,2200.0,-0.044444,2.625,2.75,2971.0,3.0,-0.009481
70704,1999-11-09,1044,91202320,,U S GOLD CORP,,4246,1,58039P10,,,B,,,13927.0,,0.002203
76079,2001-01-17,3629,00808M10,ARVX,AEROVOX INC,ARVX,10497,3,00808M10,1.75,153430.0,-0.22222199999999998,1.75,2.0,5442.0,160.0,0.012761
10586,2004-03-19,3530,74880210,QUIP,QUIPP INC,QUIP,8492,3,74880210,15.0,4100.0,-0.031945999999999995,15.0,15.5,1424.0,3.0,-0.00302
76950,2003-11-20,210,60052030,,MILLER DIVERSIFIED CORP,,10895,3,92209930,,,B,,,4155.0,,-0.00499
82311,2004-04-30,6029,G2519Y10,BAP,CREDICORP LTD,BAP,30977,1,G2519Y10,12.81,9900.0,-0.009281,12.81,12.82,79800.0,,-0.010759999999999999
87181,2003-05-27,7370,72581R10,PVTL,PIVOTAL CORP,PVTL,16703,3,72581R10,1.03,130500.0,0.009804,1.03,1.04,25483.0,137.0,0.015815
26607,2006-09-19,5812,85787310,SNS,STEAK N SHAKE CO,SNS,4255,1,08986R30,16.6,88300.0,0.004843,16.58,16.61,28129.0,,-0.003654
81298,2001-10-23,6021,33749310,FWV,FIRST WEST VIRGINIA BANCORP INC,,30857,2,33749310,-16.3,0.0,0.000000,16.1,16.5,1538.0,,0.000496
28840,1997-11-12,3840,23811310,DSCP,DATASCOPE CORP,DSCP,1393,3,23811310,24.5,114070.0,-0.002545,24.375,24.625,16264.0,40.0,-0.017490000000000002
35124,2004-11-24,6361,31852230,FAF,FIRST AMERICAN CORP CALIF,FAF,1629,1,21871D10,33.0,315400.0,-0.005425,33.07,33.08,88585.0,,0.007947
64961,1996-12-17,5080,74758210,QSII,QUALITY SYSTEMS INC,QSII,5703,3,65343C10,7.0,13200.0,0.000000,6.875,7.375,5966.0,19.0,-0.002288
88471,2004-01-26,3826,89365K20,TBIO,TRANSGENOMIC INC,TBIO,37961,3,74019L50,2.84,186379.0,-0.089744,2.84,2.87,27625.0,393.0,0.007669
77924,1997-10-16,6282,47783810,JA,JOHN ALDEN FINANCIAL CORP,,29569,1,47783810,29.5,126000.0,-0.012551999999999999,29.25,29.6875,25370.0,,-0.006019
84595,2000-08-21,7380.0,00129610,AHLS,A H L SERVICES INC,AHLS,15411,3,00129610,8.25,45425.0,0.073171,8.125,8.375,15517.0,67.0,0.002064
77775,2001-04-17,6030,33640T10,FSLA,FIRST SENTINEL BANCORP INC,FSLA,11611,3,33640T10,10.85,25734.0,0.0,10.71,10.85,32094.0,38.0,0.004968
72338,2002-02-01,8051,63590610,NHC,NATIONAL HEALTHCARE CORP,NHC,21256,2,63590610,15.74,6700.0,-0.07411799999999999,15.66,15.94,11170.0,,-0.002153
76111,1996-04-11,3660,87161L10,SYNL,SYNTELLECT INC,SYNL,10536,3,87161L10,4.625,35300.0,0.000000,4.375,4.625,13403.0,18.0,-0.002531
33690,1999-09-30,7372,30065120,EXCA,EXCALIBUR TECHNOLOGIES CORP,EXCA,1606,3,21191910,8.25,61390.0,0.047619,8.0,8.25,14348.0,48.0,0.00563
78855,2001-01-26,6726,79547Q10,HIF,SALOMON BROTHERS HIGH INC FD INC,,29742,1,95766H10,13.75,37700.0,-0.004525,13.5,13.875,4918.0,,0.001978
85196,2001-02-07,6030,64093310,NTBK,NET BANK INC,NTBK,15612,3,64093310,9.3125,80357.0,-0.022951,9.40625,9.4375,29086.0,151.0,-0.0043619999999999996
30437,2004-12-13,6726,15512310,CET,CENTRAL SECURITIES CORP,CET,20419,2,15512310,22.52,12100.0,-0.005739,22.5,22.71,19563.0,,0.007077
80858,2006-07-28,7371,94352630,WAVX,WAVE SYSTEMS CORP,WAVXD,13296,3,94352660,1.65,159128.0,-0.149485,1.65,1.69,36285.0,196.0,0.011783
51692,2000-01-25,5712,72027910,PIR,PIER 1 IMPORTS INC DE,,21405,1,72027950,7.6875,1387000.0,-0.008065000000000001,7.5,7.875,96681.0,,0.0008699999999999999
77405,1996-05-03,5810,54230710,STAR,LONE STAR STEAKHOUSE & SALOON IN,STAR,11397,3,54230710,41.125,113346.0,0.000000,40.875,41.125,37909.0,76.0,0.0049770000000000005
77018,2004-03-10,6361,51493610,LFG,LANDAMERICA FINANCIAL GROUP INC,LFG,11130,1,51493610,43.06,412300.0,0.014131,43.07,43.09,18623.0,,-0.014762
80553,1997-01-22,3670,59004910,MERX,MERIX CORP,MERX,13106,3,59004910,18.9375,22160.0,0.010000,18.75,19.25,6140.0,29.0,0.0014
85585,1999-02-26,4510.0,92765K10,VIRGY,VIRGIN EXPRESS HOLDINGS PLC,VIRGY,15823,3,92765K20,11.625,320774.0,0.056818,11.5,11.75,6420.0,339.0,0.000586
83928,2003-07-24,3550.0,23257210,CYMI,CYMER INC,CYMI,14959,3,23257210,39.07,2128470.0,-0.029799,39.0,39.1,34863.0,8183.0,-0.00020899999999999998
77021,1996-08-20,3450,05290710,ACAM,AUTOCAM CORP,ACAM,11170,3,05290710,9.75,4314.0,0.0,9.25,10.25,5428.0,7.0,0.000684
88368,2006-07-06,6712.0,69455210,PMBC,PACIFIC MERCANTILE BANCORP,PMBC,37737,3,69455210,17.44,2399.0,-0.003429,17.36,17.46,10290.0,11.0,0.002125
88328,2002-11-27,7389,14172610,CARE,CARESCIENCE INC,CARE,37703,3,14172610,1.03,8000.0,-0.028302,1.01,1.05,13300.0,5.0,0.021848
90202,2006-05-10,6726.0,27827910,EFT,EATON VANCE FLOATING RATE INC TR,EFT,45276,1,27827910,17.74,92000.0,0.004530,17.72,17.74,37294.0,,-0.0035
85401,2003-05-08,2830,82691710,SIGA,S I G A TECHNOLOGIES INC,SIGA,15686,3,82691710,1.57,14500.0,-0.018750,1.56,1.57,13247.0,43.0,-0.0030329999999999997
79024,1997-07-16,7370,93204510,WALL,WALL DATA INC,WALL,12016,3,93204510,18.625,264150.0,0.006756999999999999,18.375,18.75,9258.0,139.0,0.005876
84576,2004-02-27,4512,16937R10,CEA,CHINA EASTERN AIRLINES CORP LTD,CEA,31912,1,16937R10,21.75,15300.0,-0.043115,21.73,21.89,1098.0,,0.005456
85264,1999-03-08,6798,69806L10,PNP,PAN PACIFIC RETAIL PROPERTIES IN,,32061,1,69806L10,18.375,8800.0,-0.032895,18.0,18.6875,21162.0,,0.001917
11599,2006-11-14,4213,02341W10,ACO,AMCOL INTERNATIONAL CORP,ACO,9425,1,02341W10,26.69,93000.0,0.004516,26.72,26.76,29982.0,,0.008046
77881,1999-05-27,3011,05981530,BDG,BANDAG INC,,20262,1,05981530,28.0,1900.0,-0.002227,27.625,28.25,10787.0,,-0.003715
87640,2002-03-27,7372,92565310,VCNT,VICINITY CORP,VCNT,17952,3,92565310,2.1,56800.0,-0.018692,2.1,2.12,26745.0,22.0,0.005686
80239,1999-06-01,5090.0,29472410,EMAK,EQUITY MARKETING INC,EMAK,12816,3,26861V10,10.0,13900.0,-0.047619,10.0,10.125,6202.0,45.0,-0.002463
85257,2001-04-26,3621,03110010,AME,AMETEK INC NEW,,32054,1,03110010,27.48,126600.0,0.010294,,,32784.0,,0.007508
84563,2005-02-28,3440.0,82704810,SLGN,SILGAN HOLDINGS INC,SLGN,15339,3,82704810,66.48,164458.0,0.001959,66.31,66.48,18423.0,602.0,-0.002731
19880,2001-04-10,1623,57632310,MTZ,MASTEC INC,,678,1,57632310,13.45,341100.0,0.080321,,,47602.0,,0.023253
81027,1999-05-24,6282,26432F10,DCR,DUFF & PHELPS CREDIT RATING CO,,30484,1,26432F10,59.6875,4900.0,-0.009336,59.125,60.25,4549.0,,-0.010205
80624,1996-12-30,3460,34418510,FLMK,FOILMARK INC,FLMK,13163,3,34418510,2.3125,7500.0,0.027778,2.3125,2.625,4144.0,10.0,-0.001628
86543,2004-01-08,6712,97111W10,WGBC,WILLOW GROVE BANCORP INC NEW,WGBC,16360,3,97111W10,17.85,21792.0,-0.008333,17.85,17.99,10215.0,110.0,0.008348000000000001
78137,1997-05-06,6719,81190410,CKH,SEACOR SMIT INC,,11865,1,81190410,44.25,127800.0,0.014327000000000001,44.0,44.625,13097.0,,0.002554
87034,2006-01-25,3585,52610710,LII,LENNOX INTERNATIONAL INC,LII,35177,1,52610710,31.53,320300.0,-0.008491,31.48,31.51,70887.0,,-0.000175
81071,2005-06-02,6020,01031710,ALAB,ALABAMA NATIONAL BANCORP DEL,ALAB,13443,3,01031710,63.82,12072.0,0.001098,63.81,63.82,17014.0,88.0,0.003684
80857,1997-04-01,5411,92710740,VLGEA,VILLAGE SUPER MARKET INC,VLGEA,4815,3,92710740,-9.0,0.0,0.000000,8.5,9.5,1316.0,0.0,-0.005864
80762,2004-07-07,6030,70816710,PFSB,PENNFED FINANCIAL SERVICES INC,PFSB,13208,3,70816710,32.0,9200.0,-0.001248,32.01,32.25,6788.0,42.0,0.0005610000000000001
79917,1998-10-02,6726,74680710,PML,PUTNAM INVT GRADE MUNI TR III,,30046,2,74680710,13.625,6700.0,-0.004566,13.375,13.875,4007.0,,0.002235
88278,2005-08-01,7375,00371F20,AAC,ABLEAUCTIONS COM INC,AAC,37657,3,43858620,0.46,241600.0,0.022222,0.45,0.46,62407.0,,0.002925
34463,2004-05-05,3452,31381910,FSCR,FEDERAL SCREW WKS,FSCR,1847,3,31381910,-37.7,0.0,0.000000,37.2,38.2,1422.0,0.0,0.003218
84142,1998-11-02,7010,90295630,USFS,U S FRANCHISE SYSTEMS INC,USFS,15084,3,90295630,8.75,129161.0,0.044776,8.625,8.75,17167.0,92.0,0.018732
77392,2005-04-22,3840,73173810,PLMD,POLYMEDICA CORP,PLMD,11382,3,73173810,30.99,223142.0,0.004213,30.88,30.95,27924.0,1369.0,-0.008138
84255,1998-02-26,3660,81169910,SEAC,SEACHANGE INTERNATIONAL INC,SEAC,15114,3,81169910,6.6875,25496.0,-0.036036,6.625,6.875,13585.0,35.0,0.006062
15553,1996-04-11,4924,00120410,ATG,A G L RESOURCES INC,,116,1,00120410,18.0,64800.0,-0.0068969999999999995,17.75,18.0,55167.0,,-0.002531
76091,2002-10-23,4924,84403010,SUG,SOUTHERN UNION CO NEW,SUG,26033,1,84403010,11.17,70400.0,0.041007,11.16,11.17,54997.0,,0.012537000000000001
79633,1996-06-12,6719,43556C10,HLGRF,HOLLINGER INC,HLGRF,28014,3,43556C10,-7.90625,3600.0,0.005964,7.8125,8.0,55853.0,1.0,0.0015480000000000001
43350,1999-08-26,3429,85461610,SWK,STANLEY WORKS,,21664,1,85450210,26.4375,382000.0,0.021739,26.3125,26.625,88741.0,,-0.001596
75594,1998-05-15,2394,08179540,BNG,BENETTON GROUP S P A,,22078,1,08179540,42.625,2500.0,0.0059,42.375,42.8125,1423.0,,-0.003006
88166,2002-02-04,7319,G3930010,GSOL,GLOBAL SOURCES LTD BERMUDA,GSOL,37160,3,G3930010,4.2,300.0,0.024390,4.2,4.45,26304.0,2.0,-0.016156
90851,2006-08-25,4922.0,96950F10,WPZ,WILLIAMS PARTNERS L P,WPZ,47199,1,96950F10,35.61,49700.0,-0.002521,35.61,35.78,14596.0,,0.001549
89994,2006-10-17,6726.0,92204A40,VFH,VANGUARD SECTOR INDEX FUNDS,VFH,44811,4,92204A40,62.73,18000.0,-0.002703,62.73,62.79,2400.0,,-0.004043
80069,2000-05-10,7370,45837Q10,,INTERACTIVE INC,,12204,3,04280A10,,,B,,,1931.0,,-0.023452
89404,2006-06-09,3443.0,29275G10,ENY,ENERNORTH INDUSTRIES INC,ENY,43158,2,29275G10,1.68,16900.0,-0.050847,1.7,1.74,4074.0,,-0.0018440000000000002
87514,2004-01-28,3720,27928510,,E D A C TECHNOLOGIES CORP,,7754,3,27928510,,,B,,,4269.0,,-0.013049000000000002
77478,2002-12-23,5621,17104610,CBK,CHRISTOPHER AND BANKS CORP,CBK,11439,1,17104610,20.48,304100.0,-0.040749,20.37,20.64,25762.0,,0.001974
81196,1996-06-03,3570,04033M10,ADSP,ARIEL CORP,ADSP,13526,3,04033M10,15.75,254978.0,0.024390,15.625,15.875,6913.0,124.0,-0.001911
11992,2002-03-20,6020,16373110,CHFC,CHEMICAL FINANCIAL CORP,CHFC,9882,3,87230710,28.82,29963.0,-0.012676,28.8,29.04,22537.0,33.0,-0.0056240000000000005
11153,1996-01-25,3620,83548310,,SONO TEK CORP,,9009,3,83548310,,,B,,,3754.0,,0.001772
82606,2003-03-21,7810,72581110,PIXR,PIXAR,PIXR,14173,3,72581110,56.1,693971.0,0.009719,56.06,56.08,53180.0,2503.0,0.01287
10177,1996-11-04,6210,46621810,JMCG,J M C GROUP INC,JMCG,8120,3,25146410,1.0,22200.0,0.000000,0.96875,1.0,6219.0,9.0,-0.0029010000000000004
26075,1998-08-12,4449,27637F10,EFU,EASTERN ENTERPRISES,,20623,1,27637F10,40.9375,36300.0,0.020249,40.8125,41.0625,20432.0,,0.012088
81010,2000-07-21,3990,86268510,SSYS,STRATASYS INC,SSYS,13384,3,M8554810,7.125,7000.0,-0.033898,7.125,7.25,5534.0,10.0,-0.008244
88428,2000-10-03,4899,15115E10,CLPT,CELLPOINT INC,CLPT,37924,3,15115E10,19.875,47213.0,-0.080925,19.25,20.5,10508.0,67.0,-0.009384
10163,2002-04-26,3860,98385710,XRIT,X RITE INC,XRIT,8106,3,98385710,8.551,9392.0,-0.014748,8.58,8.61,20200.0,36.0,-0.009094
85636,1998-12-14,6029,13606910,BCM,CANADIAN IMPERIAL BANK COMMERCE,,29148,1,13606910,22.1875,15500.0,-0.002809,22.0,22.5625,414751.0,,-0.014881
53620,1998-06-15,2840,42217410,HCH,HEALTH CHEM CORP,,20895,2,42217410,-1.125,0.0,0.0,0.625,1.625,7982.0,,-0.017514
61524,2000-10-13,7377,20033610,CDO,COMDISCO INC,,20481,1,20033610,11.5625,2751199.0,0.0,11.5,12.1875,152279.0,,0.021598
87000,2001-09-06,5960,85285710,STMP,STAMPS COM INC,STMP,16612,3,85285720,2.38,97550.0,0.004220,2.31,2.38,50426.0,82.0,-0.014188999999999998
79166,2002-01-17,6020,37386510,GABC,GERMAN AMERICAN BANCORP,GABC,12139,3,37386510,16.36,4473.0,0.019315,16.2,16.36,10944.0,20.0,0.006987
10781,1999-03-01,6020,6506610,BKSC,BANK SOUTH CAROLINA CORP,BKSC,8677,3,6506610,14.625,900.0,-0.078740,14.0,14.625,2606.0,4.0,-0.000627
11873,1999-08-25,7820,45243920,DISK,IMAGE ENTERTAINMENT INC,DISK,9681,3,45243920,5.5,1189446.0,0.1,5.5,5.5625,16446.0,1381.0,0.0027949999999999997
76557,2005-07-01,6021,55262L10,KRB,M B N A CORP,KRB,28976,1,55262L10,25.77,46908400.0,-0.014908000000000001,25.76,25.79,1267661.0,,0.003112
83364,1997-09-22,1060,19690610,CLPZF,COLOSSAL RESOURCES CORP,CLPZF,14501,3,19690620,1.0,81260.0,0.000000,0.96875,1.03125,5991.0,20.0,0.00499
79640,1997-05-15,4512,21079520,CAI,CONTINENTAL AIRLINES INC,,23504,1,21079520,34.5,5400.0,0.007299,34.25,34.75,8662.0,,0.003071
50788,2000-02-14,3559,29742510,ESL,ESTERLINE TECHNOLOGIES CORP,,20671,1,29742510,10.0,17800.0,-0.024390000000000002,9.9375,10.1875,17351.0,,0.007272
82511,1996-05-16,3550,M7515Y10,NURTF,NUR ADVANCED TECHS LTD,NURTF,14033,2,M3992712,3.0,21300.0,-0.010309,3.0,3.375,6880.0,8.0,0.003129
18438,2006-02-07,3423,85566810,SCX,STARRETT L S CO,SCX,21665,1,85566810,15.25,800.0,-0.019923,15.25,15.3,5592.0,,-0.009193000000000002
89339,2005-06-15,6726,67071P10,NKR,NUVEEN AZ DIV ADV MUNI FD 2,NKR,42924,2,67071P10,15.7,1900.0,0.000637,15.48,15.68,2419.0,,0.0038229999999999996
